lyrics.inspector.refetchNote	none	Re-fetch drops this track from the memory and disk lyric caches and runs the provider fan-out again.
lyrics.inspector.reportCopied	none	Lyrics report copied
lyrics.noLyrics	none	No lyrics available
menu.access	none	Access
menu.addToQueueN	none	Add {count} to queue
menu.copyLink	none	Copy link
menu.copyLinks	none	Copy links ({count})
menu.copySpotifyUri	none	Copy Spotify URI
menu.goToAlbum	none	Go to album
menu.goToArtistRadio	none	Go to artist radio
menu.goToArtists	none	Go to artists
menu.goToPodcast	none	Go to podcast
menu.goToSongRadio	none	Go to song radio
menu.kindAlbum	none	Album
menu.kindArtist	none	Artist
menu.kindPlaylist	none	Playlist
menu.kindPodcast	none	Podcast
menu.kindSong	none	Song
menu.linkCopied	none	Link copied
menu.makePrivate	none	Make private
menu.makePublic	none	Make public
menu.moreCount	none	+{n} more
menu.morePlaylists	none	More playlists…
menu.moveOutOf	none	Move out of {name}
menu.moveToFolder	none	Move to folder…
menu.moveToPlaylist	none	Move to playlist
menu.movedToPlaylist	none	Moved to {name}
menu.noCredits	none	No credits available
menu.open	none	Open
menu.openInSpotifyWeb	none	Open in Spotify Web
menu.openRadioPlaylist	none	Open playlist
menu.organize	none	Organize
menu.playNextN	none	Play {count} next
menu.playNow	none	Play now
menu.radio	none	Radio
menu.radioStarted	none	Radio started
menu.radioUnavailable	none	Couldn't start radio
menu.removeFromQueue	none	Remove from queue
menu.removeFromThisPlaylist	none	Remove from this playlist
menu.rename	none	Rename
menu.renamePlaylist	none	Rename playlist
menu.save	none	Save
menu.saved	none	Saved
menu.share	none	Share
menu.songsSelected	plural	{n, plural, one {# song selected} other {# songs selected}}
menu.uriCopied	none	URI copied
menu.viewCredits	none	View credits
menu.visibility	none	Visibility
modulePage.error	none	This page couldn’t be loaded.
modulePage.openInBrowser	none	Open in browser
modulePage.openOn	none	Open on {name}
modulePage.playing	none	Playing
modulePage.title	none	Module
nav.apiConsole	none	API Console
nav.artistConcerts	none	{artist} concerts
nav.artistConcertsGeneric	none	Artist concerts
nav.concertDetails	none	Concert details
nav.concerts	none	Concerts
nav.connectDiagnostics	none	Connect diagnostics
nav.discography	none	Discography
nav.goHome	none	Go home
nav.history.clearAllConfirm	none	Clear all history?
nav.history.clearAllConfirmBody	none	This removes every entry from your navigation history.
nav.history.visitMultiplier	none	{count}×
nav.pageNotFound	none	Page not found
nav.playbackRuntime	none	Playback runtime
nav.playlistCollaborative	none	Playlist · Collaborative
nav.playlistPrivate	none	Playlist · Private
nav.settings	none	Settings
notifications.activity.addTracks	none	Added {count} to {playlist}
notifications.activity.coverClear	none	Removed the cover of {playlist}
notifications.activity.coverSet	none	Changed the cover of {playlist}
notifications.activity.create	none	Created {name}
notifications.activity.delete	none	Deleted {name}
notifications.activity.detail.open	none	Open
notifications.activity.detail.renamedFrom	none	{old}  →  {new}
notifications.activity.detail.tracks	none	Tracks
notifications.activity.follow	none	Followed {name}
notifications.activity.genericTarget	none	a playlist
notifications.activity.invite	none	Created an invite link for {playlist}
notifications.activity.madePrivate	none	Made {playlist} private
notifications.activity.madePublic	none	Made {playlist} public
notifications.activity.moveTracks	none	Reordered tracks in {playlist}
notifications.activity.removeTracks	none	Removed {count} from {playlist}
notifications.activity.rename	none	Renamed a playlist to {name}
notifications.activity.save	none	Added to your library
notifications.activity.saveAlbum	none	Saved "{name}" to your library
notifications.activity.saveTrack	none	Liked "{name}"
notifications.activity.unfollow	none	Unfollowed {name}
notifications.activity.unsave	none	Removed from your library
notifications.activity.unsaveAlbum	none	Removed "{name}" from your library
notifications.activity.unsaveTrack	none	Removed "{name}" from Liked Songs
notifications.clear	none	Clear
notifications.empty.activity	none	No activity yet
notifications.empty.all	none	You're all caught up
notifications.empty.new	none	Nothing new from your artists
notifications.empty.spotify	none	No Spotify notifications
notifications.empty.updates	none	No app updates
notifications.feed.error	none	Couldn't load these notifications.
notifications.feed.offline	none	Sign in to see notifications from Spotify.
notifications.filter.activity	none	Activity
notifications.filter.all	none	All
notifications.filter.new	none	New
notifications.filter.updates	none	Updates
notifications.loading	none	Loading…
notifications.markAllRead	none	Mark all read
notifications.overflowTitle	none	Notifications ({count})
notifications.pendingSync	plural	{count, plural, one {# playlist change still syncing} other {# playlist changes still syncing}}
notifications.release.album	none	ALBUM
notifications.release.compilation	none	COMPILATION
notifications.release.ep	none	EP
notifications.release.episode	none	EPISODE
notifications.release.single	none	SINGLE
notifications.status.failed	none	Failed
notifications.status.undone	none	Undone
notifications.title	none	Notifications
notifications.undo	none	Undo
notifications.undoFailed	none	Couldn't undo that change — your library may have changed since.
notifications.update.availableTitle	none	An update is available
notifications.update.completedTitle	none	Wavee was updated
notifications.update.failedTitle	none	Update failed
notifications.update.seeWhatsNew	none	See what's new
palette.enter	none	Enter
palette.matches	plural	{n, plural, one {# matching command} other {# matching commands}}
palette.noMatches	none	No matching commands
palette.placeholder	none	Search commands — type > for commands only
palette.searchFor	none	Search for “{q}”
palette.shortcuts	none	Keyboard shortcuts
palette.title	none	Command palette
play.behind	none	−{time}
play.failed	none	That link couldn’t be played.
play.file	none	File…
play.goLive	none	GO LIVE
play.link	none	Link…
play.live	none	LIVE
play.lookingUp	none	Looking up…
play.menu	none	Play
play.noOwner	none	Nothing installed can play this link.
play.openInBrowser	none	Open in browser
play.placeholder	none	Paste a YouTube, Twitch or radio stream link
play.start	none	Play
play.title	none	Play a link
play.tryAgain	none	Try again
playback.runtime.advanced	none	Advanced options
playback.runtime.advancedBody	none	Supply a Spotify.dll yourself — Wavee recognizes supported builds by fingerprint and configures the rest automatically.
playback.runtime.back	none	Back
playback.runtime.catalogUnreachable	none	Couldn’t reach the catalog — you can still install from a local source.
playback.runtime.checkUpdate	none	Check for update
playback.runtime.checking	none	Checking…
playback.runtime.checkingSupport	none	Checking what’s available for your device…
playback.runtime.chooseVersion	none	Choose a version to install
playback.runtime.detailArch	none	Architecture
playback.runtime.detailLocation	none	Location
playback.runtime.detailSha256	none	SHA-256
playback.runtime.detailSignature	none	Signature
playback.runtime.detailVersion	none	Version
playback.runtime.diagnosticsTitle	none	Playback runtime diagnostics
playback.runtime.done	none	Done
playback.runtime.downloadBlocking	none	You can’t leave this step while a download is in progress.
playback.runtime.downloadFailed	none	Couldn’t download playback support.
playback.runtime.downloadSetup	none	Download & set up
playback.runtime.downloading	none	Downloading…
playback.runtime.install	none	Install
playback.runtime.installFromFolder	none	Choose a Spotify.dll…
playback.runtime.installFromFolderCaption	none	Pick a folder or file — a supported build is recognized automatically
playback.runtime.installedNotFound	none	Installed Spotify.dll not found.
playback.runtime.loadAnyway	none	Load anyway
playback.runtime.missing	none	Local playback needs a one-time setup
playback.runtime.noPack	none	Playback support isn’t available for your Spotify version yet.
playback.runtime.notActive	none	Local audio is not active.
playback.runtime.notFound	none	Couldn’t find a supported local Spotify.dll.
playback.runtime.notNow	none	Not now
playback.runtime.offerBody	none	Play tracks directly on this device. Wavee downloads a small one-time playback component — nothing else is installed.
playback.runtime.reachingCatalog	none	Reaching the runtime catalog
playback.runtime.ready	none	Local playback is ready
playback.runtime.recommended	none	Recommended
playback.runtime.remove	none	Remove
playback.runtime.replace	none	Replace
playback.runtime.selectDll	none	Select folder
playback.runtime.setUp	none	Set up
playback.runtime.signatureInvalid	none	This DLL isn’t Spotify-signed
playback.runtime.title	none	Local playback setup
playback.runtime.tryAgain	none	Try again
playback.runtime.unsupported	none	This playback runtime isn’t supported
playback.runtime.untrustedBody	none	This file isn’t Spotify-signed. It matches the expected fingerprint, but the publisher signature couldn’t be verified. Only continue if you trust the source.
playback.runtime.upToDate	none	You’re on the latest supported version.
playback.runtime.useInstalled	none	Use installed Spotify
playback.runtime.useInstalledCaption	none	Reuse the Spotify app already installed on this PC
playback.runtime.verifying	none	Verifying download…
playback.runtime.verifyingCaption	none	Checking integrity and signature
playback.runtime.viewDiagnostics	none	View diagnostics
playback.runtime.viewSignature	none	View signature
playback.runtime.viewSignatureFailed	none	Windows couldn't open the digital signature details.
playback.runtime.wrongArch	none	This Spotify build doesn’t match your device
player.autoplay	none	Autoplay
player.autoplayHint	none	Similar music will keep playing
player.choice.cd	none	CD
player.choice.ppm	none	PPM
player.choice.rpm33	none	33⅓
player.choice.rpm45	none	45
player.choice.u2	none	U2
player.choice.vu	none	VU
player.chooseDevice	none	Choose device
player.clear	none	Clear
player.closeLyrics	none	Close lyrics
player.closeLyricsHint	none	Close lyrics (Esc)
player.credits	none	Credits
player.creditsSource	none	Source: {names}
player.deviceLost	none	{device} disconnected — playback paused
player.deviceRestored	none	Reconnected to {device}
player.deviceSwitched	none	Audio moved to {device}
player.expandLyrics	none	Expand lyrics
player.fault.decodeFailed	none	This track couldn’t be played
player.fault.drmRequired	none	This track can’t play here
player.fault.network	none	Can’t play — check your connection
player.fault.runtimeMissing	none	Local playback needs a one-time setup
player.fault.unavailable	none	This track isn’t available
player.fault.unknown	none	Can’t play this track
player.inspectLyrics	none	Inspect lyrics source
player.like	none	Like
player.localPlaybackUnsupported	none	Playback isn’t supported on this device yet
player.lyrics	none	Lyrics
player.lyricsInspector	none	Lyrics source inspector
player.lyricsSecondaryOff	none	Second line: off
player.lyricsSecondaryRomanization	none	Second line: romanization
player.lyricsSecondaryTranslation	none	Second line: translation
player.lyricsSyncUnavailableDuringVideo	none	Synced lyrics aren't available while a video is playing
player.moreCount	none	{n} more
player.nextInQueue	none	Next in queue
player.nextUp	none	Next up
player.noDevices	none	No devices found
player.noDevicesHint	none	Open Spotify on another device
player.nowPlaying	none	Now playing
player.opt.lcd	none	LCD
player.outputFailed	none	Couldn’t open an audio output
player.playVideoHere	none	Play video in this window
player.playingFrom	none	Playing from {source}
player.playingOn	none	Playing on {device}
player.qualityBelowSetting	none	Playing at {quality} — {asked} unavailable
player.qualityIdle	none	Nothing playing
player.qualityPlaying	none	Playing at {quality}
player.queue	none	Queue
player.queueEmpty	none	Nothing up next
player.queueSectionAutoplay	none	Autoplay
player.queueSectionNext	none	Next in queue
player.queueSectionNextUp	none	Next up
player.reconnecting	none	Connection lost — reconnecting…
player.remoteCommandFailed	none	Couldn’t reach that device — make sure it’s online and try again
player.showNext	none	Show next {n}
player.spotifyConnect	none	Spotify Connect
player.style.cdShort	none	CD
player.switchToAudio	none	Switch to audio
player.switchToVideo	none	Switch to video
player.systemDefault	none	System default
player.thisComputer	none	This computer
player.turnOffVideo	none	Turn off video
player.unavailable	none	Unavailable
player.videoAlwaysOnTop	none	Always on top
player.videoInSeparateWindow	none	Play in a separate window
player.videoOptions	none	Where to play the video
player.videoUnavailable	none	Couldn’t play the video — playing the song instead
profile.palette	none	Palette
profile.paletteAccent	none	Accent
profile.paletteNeutral	none	Neutral
profile.paletteSlate	none	Slate
profile.paletteWarm	none	Warm
profile.privateSession	none	Private session
profile.privateSessionOn	none	Private session — nothing you play is shared
report.aboutAllIssues	none	All issues on GitHub
report.aboutReportProblem	none	Report a problem…
report.aboutSuggestFeature	none	Suggest a feature…
report.alternatives	none	Alternatives considered
report.area	none	Area
report.body	none	Details
report.copied	none	Report copied
report.copiedPaste	none	Report copied — paste it into the “{field}” box on GitHub
report.copy	none	Copy report
report.crashAt	none	Last run ended {time}
report.crashNoReport	none	No crash report was written — Wavee was closed by Windows or stopped without a handler.
report.crashReading	none	Reading the last crash report…
report.crashReports	none	Crash reports
report.crashReportsEmpty	none	No crash reports
report.crashReportsSub	none	The last 10 reports in the log folder
report.crashTitle	none	Wavee closed unexpectedly
report.dontAskAgain	none	Don't ask again after a crash
report.expected	none	Expected behaviour
report.includeLogs	none	Include diagnostics and the last {count} log lines
report.kindBug	none	Bug
report.kindFeature	none	Feature
report.kindIdea	none	Idea
report.kindQuestion	none	Question
report.notNow	none	Not now
report.openButton	none	Open
report.openGithub	none	Open GitHub
report.preparing	none	Preparing the report…
report.preview	none	Report preview
report.previewNote	none	Personal paths, account details and secrets are removed. Track names are kept.
report.problem	none	Problem
report.proposal	none	Proposal
report.reportButton	none	Report…
report.reportOnGithub	none	Report on GitHub
report.reproduces	none	Does it reproduce
report.saveAs	none	Save as…
report.saveFilterAll	none	All files
report.saveFilterText	none	Text files
report.saved	none	Saved {path}
report.steps	none	Steps to reproduce
report.subtitle	none	Opens a prefilled GitHub form in your browser and copies the redacted report to your clipboard. Nothing is sent until you click.
report.thisSession	none	Report this session…
report.title	none	Report a problem
report.titleLabel	none	Title
report.titlePlaceholder	none	One line that says what's wrong
report.titleRequired	none	Add a one-line title first.
report.whatHappened	none	What happened
report.whatWereYouDoing	none	What were you doing
report.when	none	When does it happen
runtime.sig.checkUnavailable	none	Signature check unavailable on this platform
runtime.sig.file	none	File
runtime.sig.issuer	none	Issuer
runtime.sig.no	none	No
runtime.sig.notTrusted	none	Not trusted
runtime.sig.notTrustedOverride	none	Signature not trusted; manual override
runtime.sig.packLabel	none	Spotify {version} · {arch}
runtime.sig.pinned	none	Pinned fingerprint
runtime.sig.publisher	none	Publisher
runtime.sig.reason	none	Reason
runtime.sig.signatureUnknown	none	Signature unknown
runtime.sig.signedBy	none	Digitally signed by {subject}
runtime.sig.signedByPinned	none	Signed by {subject}; trusted by pinned fingerprint
runtime.sig.signedByTrust	none	Signed by {subject}; {trust}
runtime.sig.thumbprint	none	Thumbprint
runtime.sig.title	none	Digital signature
runtime.sig.trust	none	Trust
runtime.sig.trusted	none	Trusted
runtime.sig.trustedByFingerprint	none	Trusted by pinned runtime fingerprint
runtime.sig.unknown	none	Unknown
runtime.sig.unsupportedPlatform	none	Unsupported platform
runtime.sig.validFrom	none	Valid from
runtime.sig.validTo	none	Valid to
runtime.sig.verifiedFingerprint	none	Verified runtime fingerprint
runtime.sig.yes	none	Yes
search.albums	none	Albums
search.all	none	All
search.artists	none	Artists
search.audiobooks	none	Audiobooks
search.authors	none	Authors
search.bestMatches	none	Best matches
search.episodes	none	Episodes
search.genres	none	Genres
search.lyricsMatch	none	Lyrics match
search.matchedTitle	none	Matched title
search.noAudiobookResults	none	No audiobooks found
search.noAuthorResults	none	No authors found
search.noEpisodeResults	none	No episodes found
search.noGenreResults	none	No genres found
search.noPodcastResults	none	No podcasts or shows found
search.noProfileResults	none	No profiles found
search.noResults	none	No results found
search.noResultsSub	none	Nothing matched "{query}". Try a different spelling or keyword.
search.openPage	none	Open page
search.playlists	none	Playlists
search.podcastsShows	none	Podcasts & Shows
search.profiles	none	Profiles
search.relatedSearches	none	Related searches
search.songs	none	Songs
search.subtitleMusicVideo	none	Music video
search.subtitleSong	none	Song
search.suggestFailed	none	Couldn't load suggestions
search.topResult	none	Top result
search.typeAlbum	none	Album
search.typeArtist	none	Artist
search.typeAudiobook	none	Audiobook
search.typeAuthor	none	Author
search.typeEpisode	none	Episode
search.typeGenre	none	Genre
search.typePlaylist	none	Playlist
search.typePodcast	none	Podcast
search.typeSong	none	Song
search.typeUser	none	Profile
settings.about.build	none	Wavee {version}
settings.about.checkForUpdates	none	Check for updates
settings.about.checking	none	Checking…
settings.about.copyDiagnostics	none	Copy diagnostics info
settings.about.devBuild	none	Development build — not for distribution
settings.about.diagnosticsCopied	none	Diagnostics info copied
settings.about.licenses	none	Licenses
settings.about.noticesMissing	none	Third-party notices are generated at packaging time.
settings.about.openDataFolder	none	Open data folder
settings.about.privacyPolicy	none	Privacy policy
settings.about.rightNow	none	Wavee right now
settings.about.sendFeedback	none	Send feedback
settings.about.thirdPartyNotices	none	Third-party notices
settings.about.unofficial	none	Wavee is an independent client and is not affiliated with or endorsed by Spotify AB.
settings.about.upToDate	none	You're up to date
settings.about.updateAvailable	none	Wavee {version} is available
settings.about.updateCheckFailed	none	Couldn't check for updates
settings.about.version	none	Version {version}
settings.about.website	none	Website
settings.appearance.colorWashes	none	Color washes
settings.appearance.colorWashesSub	none	Tint the shell and page surfaces from artwork
settings.appearance.hideTrackArtwork	none	Always hide track artwork
settings.appearance.hideTrackArtworkSub	none	Remove cover thumbnails from track rows and return the space to titles. Other artwork stays visible.
settings.appearance.lyricsBlur	none	Lyrics blur
settings.appearance.lyricsBlurAuto	none	Auto
settings.appearance.lyricsBlurSub	none	Depth-of-field and glow blur on the lyrics. 0 turns them off — lighter on the GPU.
settings.appearance.marquee	none	Marquee text
settings.appearance.marqueeSub	none	Scroll overflowing titles instead of truncating them
settings.appearance.pageLayout	none	Track page layout
settings.appearance.pageLayoutSub	none	Use the side rail automatically, or the artwork Hero at every size
settings.appearance.pageMotion	none	Page motion
settings.appearance.pageMotionClassic	none	Classic
settings.appearance.pageMotionFluent	none	Fluent
settings.appearance.pageMotionNone	none	None
settings.appearance.pageMotionSpatial	none	Spatial
settings.appearance.pageMotionSub	none	How pages animate when you navigate
settings.appearance.pageMotionWinUi	none	WinUI
settings.appearance.railReset	none	Clear all remembered sizes
settings.appearance.railResetAction	none	Clear
settings.appearance.railResetConfirmBody	none	This resets the left rail's remembered width and collapsed state for albums, playlists, Liked Songs and podcasts back to their defaults. This can't be undone.
settings.appearance.railResetConfirmTitle	none	Clear all remembered sizes?
settings.appearance.railResetSub	none	Forget the rail width you set for albums, playlists, Liked Songs and podcasts, so each reopens at its default size.
settings.appearance.railUniform	none	Keep left-rail same size
settings.appearance.railUniformSub	none	Ignore each page's own remembered width. Every page shares one rail size, and resizing it once applies everywhere.
settings.appearance.trackListClassic	none	Classic
settings.appearance.trackListModern	none	Modern
settings.appearance.trackListStyle	none	Track list style
settings.appearance.trackListStyleSub	none	Choose artwork-forward rows or a classic column table.
settings.appearance.zoomAuto	none	Auto ({percent}%)
settings.choice.automatic	none	Automatic
settings.choice.hero	none	Hero
settings.common.manage	none	Manage...
settings.common.problem	none	Problem
settings.common.ready	none	Ready
settings.common.retrySetup	none	Retry setup
settings.diag.dealerArchive	none	Archive Spotify realtime traffic
settings.diag.dealerArchiveSub	none	Writes every dealer frame to disk (up to 2 GB, 90 days). Leave off unless you are debugging.
settings.diag.developerMode	none	Developer mode
settings.diag.developerModeSub	none	Shows the API console, lyrics inspector, test notifications and the FPS overlay
settings.diag.fpsOverlay	none	FPS overlay
settings.diag.fpsOverlaySub	none	Frame timing in the corner of the window
settings.diag.simulateUpdate	none	Simulate an update
settings.diag.simulateUpdateButton	none	Run simulation
settings.diag.simulateUpdateSub	none	Walks the update state machine locally — toast, notification centre and About — with no network and nothing installed.
settings.diag.subtitle	none	Debugging and inspection tools for Wavee itself
settings.diag.title	none	Developer
settings.diagnostics.allCategories	none	All categories
settings.diagnostics.captureCaption	none	Capturing {capture}+ · file {file}+
settings.diagnostics.captureLevel	none	Capture level
settings.diagnostics.clearView	none	Clear view
settings.diagnostics.clearViewBody	none	Clear the in-memory log ring for this session? The wavee.log file on disk is not affected.
settings.diagnostics.copyVisible	none	Copy visible
settings.diagnostics.currentRun	none	This session
settings.diagnostics.emptyFilter	none	No matching logs
settings.diagnostics.exception	none	Exception
settings.diagnostics.exportSession	none	Export session
settings.diagnostics.fields	none	Fields
settings.diagnostics.fileLevel	none	File log level
settings.diagnostics.filterPlaceholder	none	Filter logs
settings.diagnostics.footerLive	none	Showing {shown} of {total} events · live ring
settings.diagnostics.footerPast	none	Showing {shown} of {total} events · log file
settings.diagnostics.groupRepeats	none	Group repeats
settings.diagnostics.levelAll	none	All
settings.diagnostics.levelErrors	none	Errors
settings.diagnostics.levelInfo	none	Info+
settings.diagnostics.levelWarnings	none	Warnings
settings.diagnostics.loadMore	none	Load more
settings.diagnostics.loadingSession	none	Reading session from the log file…
settings.diagnostics.newestFirst	none	Newest first
settings.diagnostics.openLogFolder	none	Open log folder
settings.diagnostics.pastSessionSub	none	Read-only from log file
settings.diagnostics.refresh	none	Refresh
settings.diagnostics.runningFor	none	pid {pid} · running {uptime}
settings.diagnostics.sessionEvents	none	{count} events
settings.diagnostics.verbose	none	Verbose
settings.diagnostics.verboseSub	none	Capture Debug and Trace detail
settings.diagnostics.wrapLines	none	Wrap long lines
settings.general.restartForLanguage	none	Language changes apply after Wavee restarts
settings.general.spotifyLinksPackagedSub	none	Managed by Windows for installed apps
settings.general.startOnLogin	none	Open Wavee when you sign in to Windows
settings.general.startOnLoginSub	none	Starts in the background so playback is ready
settings.general.tray.closeToTray	none	Closing hides Wavee
settings.general.tray.closeToTraySub	none	Keep playing from the icon when you close the window
settings.general.tray.iconAlways	none	Always
settings.general.tray.iconMode	none	Show Wavee's icon
settings.general.tray.iconModeSub	none	Windows keeps new icons behind the arrow in the taskbar corner until you drag them out
settings.general.tray.iconNever	none	Never
settings.general.tray.iconNeverSub	none	With no icon, closing or minimizing Wavee never hides it
settings.general.tray.iconWhileHidden	none	Only while Wavee is hidden
settings.general.tray.minimizeToTray	none	Minimizing hides Wavee
settings.general.tray.minimizeToTraySub	none	The taskbar button goes away; the icon brings Wavee back
settings.general.tray.needsIcon	none	Turned off while the icon is set to Never
settings.general.tray.needsStartOnLogin	none	Turn on opening Wavee when you sign in first
settings.general.tray.startHidden	none	Start hidden at sign-in
settings.general.tray.startHiddenSub	none	Only when Wavee starts with Windows
settings.general.tray.subtitle	none	Wavee in the corner of the taskbar
settings.general.tray.title	none	Notification area
settings.gpu.automatic	none	Automatic (recommended)
settings.gpu.inUse	none	{name} (in use)
settings.gpu.label	none	Graphics adapter
settings.gpu.restartSub	none	Switching applies immediately — the window may flicker briefly while the renderer restarts.
settings.gpu.subtitle	none	Which GPU Wavee renders on
settings.gpu.title	none	Graphics
settings.links.spotify	none	Open spotify: links in Wavee
settings.links.spotifySub	none	Off by default. Turning this on makes Wavee the handler for spotify: links; turning it off gives it back.
settings.links.title	none	Links
settings.logs.unavailable	none	The log viewer isn't available in this build.
settings.notify.appUpdates	none	Wavee updates
settings.notify.appUpdatesSub	none	A new version is available or has been installed.
settings.notify.blockedApp	none	Windows is blocking Wavee's notifications
settings.notify.blockedAppSub	none	Turned off for Wavee in Windows Settings. The dials below will have no effect until it is turned back on.
settings.notify.blockedPolicy	none	Notifications are disabled by policy
settings.notify.blockedPolicySub	none	Your organisation's policy blocks notifications; Wavee cannot override it.
settings.notify.blockedUser	none	Notifications are turned off in Windows
settings.notify.blockedUserSub	none	Off for your whole Windows account, not just Wavee.
settings.notify.closedBadge	none	Arrives even when Wavee is closed
settings.notify.concerts	none	Concerts and live shows
settings.notify.concertsSub	none	Shows announced near you, and reminders as the date approaches.
settings.notify.daylist	none	Your daylist refreshed
settings.notify.daylistSub	none	When the daylist rolls into its next window.
settings.notify.deliveryTitle	none	Delivery
settings.notify.followers	none	New followers
settings.notify.followersSub	none	Someone started following you.
settings.notify.levelInApp	none	In Wavee
settings.notify.levelOff	none	Off
settings.notify.levelWindows	none	Windows
settings.notify.libraryActivity	none	Your own library activity
settings.notify.libraryActivitySub	none	Saves, follows and playlist edits — the list Undo reads. In Wavee only: it is a record of what you just did.
settings.notify.newAlbums	none	New albums and singles
settings.notify.newAlbumsSub	none	A release from an artist you follow.
settings.notify.newEpisodes	none	New podcast episodes
settings.notify.newEpisodesSub	none	Separate from albums on purpose — shows publish far more often.
settings.notify.openWindows	none	Open Windows settings
settings.notify.outcomeBanner	none	Added to the bell and shown as a Windows banner.
settings.notify.outcomeDropped	none	Dropped — this kind is switched off, so nothing was delivered.
settings.notify.outcomeInApp	none	Added to the bell in Wavee. No Windows banner, as configured.
settings.notify.outcomeNeverBanners	none	Added to the bell. This kind never shows a Windows banner.
settings.notify.outcomeQuiet	none	Added to the bell. The banner is held until {0} by quiet hours.
settings.notify.outcomeScheduled	none	Scheduled for {0} — it will arrive even if you close Wavee now.
settings.notify.outcomeUnavailable	none	Nothing was sent — Windows notifications are unavailable right now.
settings.notify.quiet	none	Quiet hours
settings.notify.quietFrom	none	From
settings.notify.quietSub	none	No banners during these hours. Anything scheduled waits until they end instead of being lost.
settings.notify.quietTo	none	Until
settings.notify.releaseDrops	none	Pre-saved albums, on release day
settings.notify.releaseDropsSub	none	Windows delivers this at release time, so it lands even with Wavee closed.
settings.notify.send	none	Send a test event
settings.notify.sendButton	none	Send event
settings.notify.sendScheduledSub	none	Schedules a real one a few minutes out, exactly as the real thing is scheduled. Close Wavee afterwards to prove it still arrives.
settings.notify.sendSub	none	Pushes a real event of this kind through the same path a genuine one takes, using something from your library.
settings.notify.sound	none	Play a sound
settings.notify.soundSub	none	Off, banners appear silently.
settings.notify.title	none	Notifications
settings.notify.topicsHint	none	Each row travels as far as you let it: nothing, the bell in Wavee, or a Windows banner as well.
settings.notify.topicsTitle	none	What you're told about
settings.notify.windows	none	Windows notifications
settings.notify.windowsOffHint	none	Windows notifications are off, so nothing here becomes a banner yet. Your choices are remembered for when you turn them on.
settings.notify.windowsSub	none	Let Wavee raise banners in the Action Center. Off, nothing leaves the app — the bell in the top bar still keeps everything.
settings.playback.audioQuality	none	Audio quality
settings.playback.audioSub	none	Streaming quality for local playback - applies from the next track
settings.playback.audioTitle	none	Audio
settings.playback.autoplay	none	Autoplay
settings.playback.autoplaySub	none	Continue with similar songs when the current context ends
settings.playback.meteredQuality	none	On metered connections
settings.playback.meteredStatus.metered	none	Metered network detected · cap in effect
settings.playback.meteredStatus.meteredWithinCap	none	Metered network detected · your quality is already within the cap
settings.playback.meteredStatus.notMetered	none	Not metered
settings.playback.meteredStatus.overLimit	none	Over data limit
settings.playback.meteredStatus.roaming	none	Roaming
settings.playback.meteredStatus.unknown	none	Couldn't read network cost (treated as unmetered)
settings.playback.normalization	none	Audio normalization
settings.playback.normalizationSub	none	Play every track at a similar loudness (applies from the next song)
settings.playback.outputDevice	none	Output device
settings.playback.outputDeviceSub	none	Where local playback is heard
settings.playback.playerBar	none	Player bar
settings.playback.qualityHigh	none	High
settings.playback.qualityHighSub	none	160 kbps - about 0.07 GB/hour
settings.playback.qualityLossless	none	Lossless
settings.playback.qualityLosslessSub	none	Up to 24-bit/44.1 kHz - FLAC
settings.playback.qualityNormal	none	Normal
settings.playback.qualityNormalSub	none	96 kbps - about 0.04 GB/hour
settings.playback.qualityVeryHigh	none	Very High
settings.playback.qualityVeryHighSub	none	320 kbps - about 0.14 GB/hour
settings.playback.rememberVolume	none	Remember volume
settings.playback.rememberVolumeSub	none	Restore the last volume level when Wavee starts
settings.playback.runtimeDiagnostics	none	Diagnostics
settings.playback.runtimeNotSetUp	none	Not set up
settings.playback.runtimeNotSetUpSub	none	Some tracks cannot play without the local runtime. Setup downloads and verifies it automatically.
settings.playback.runtimeReadySub	none	Audio keys are derived locally on this PC.
settings.playback.showRemaining	none	Show remaining time
settings.playback.showRemainingSub	none	Count down time left instead of showing the track duration
settings.playback.videoMeteredQuality	none	Video Auto on metered connections
settings.playback.videoMeteredQualitySub	none	Maximum resolution used by Auto when Windows reports a metered network
settings.playback.videoPrepareAhead	none	Prepare videos ahead of time
settings.playback.videoPrepareAheadSub	none	Fetch video licences before you switch, so opening a music video is near-instant. Uses a little extra data for videos you may not watch.
settings.playback.videoQuality	none	Video quality
settings.playback.videoQualityAuto	none	Auto (recommended)
settings.playback.videoQualitySub	none	Auto adapts to bandwidth and the player size; a resolution pins every video to that quality
settings.playback.videoQualityUnlimited	none	Unlimited
settings.sound.crossfade	none	Crossfade
settings.sound.crossfadeDuration	none	Crossfade duration
settings.sound.crossfadeSub	none	Natural transition at the end of a prepared track
settings.sound.curve	none	Curve
settings.sound.curveOff	none	Turn on the equalizer to edit the curve
settings.sound.curveOn	none	Drag a node or use arrow keys on the active band
settings.sound.equalizer	none	Equalizer
settings.sound.equalizerSub	none	10-band graphic EQ, +/-12 dB
settings.sound.preset	none	Preset
settings.sound.presets.bass	none	Bass Boost
settings.sound.presets.bassSub	none	Enhanced low-end warmth and punch for bass-heavy genres
settings.sound.presets.flat	none	Flat
settings.sound.presets.flatSub	none	No processing - flat, transparent playback
settings.sound.presets.proof	none	EQ Proof
